##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	proband_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2392554
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	94-95	0.23261521804596796
1111	96-97	0.20495690947230116
1111	98-99	0.30900800650115556
1111	100-101	0.35866375799525585
1112	1	-0.0717465158544286
1112	2	-0.08385249882151413
1112	3	-0.14586571698626472
1112	4	-0.1618231683582465
1112	5	-0.0678407463414743
1112	6	-0.20451381819190573
1112	7	-0.07345167657131668
1112	8	0.052915532469235416
1112	9	-0.19396934144970857
1112	10-11	-0.1561496532726494
1112	12-13	-0.14607138650553964
1112	14-15	-0.24811954547919868
1112	16-17	-0.04113065521355708
1112	18-19	-0.2097702348455428
1112	20-21	-0.21245665666118185
1112	22-23	-0.12175344001653343
1112	24-25	-0.26696777117086157
1112	26-27	-0.22885992891920637
1112	28-29	-0.06444373070358722
1112	30-31	-0.16451484813376993
1112	32-33	-0.22224567811076668
1112	34-35	-0.08040954309039705
1112	36-37	-0.08554305175896104
1112	38-39	-0.14063501652344712
1112	40-41	-0.1617681159902844
1112	42-43	-0.016155039217558453
1112	44-45	0.00505493397049861
1112	46-47	-0.0631531966137473
1112	48-49	-0.15207788120805077
1112	50-51	-0.06247191245805084
1112	52-53	-0.08221039166571131
1112	54-55	-0.056998311584536054
1112	56-57	0.03010931250023674
1112	58-59	-0.0014609613099381136
1112	60-61	-0.11660013180738105
1112	62-63	-0.04800334121376437
1112	64-65	-0.11495994393349207
1112	66-67	-0.17050050382230353
1112	68-69	-0.08014577965948178
1112	70-71	0.03791687742964456
1112	72-73	-0.21461686720202522
1112	74-75	-0.01935182754242959
1112	76-77	0.02515517908556575
1112	78-79	-0.004988199155967266
1112	80-81	0.16607276411322403
1112	82-83	-0.057757941261783685
1112	84-85	0.0683938078480395
1112	86-87	0.230668319683069
1112	88-89	0.1360928532794432
1112	90-91	0.1727774873360488
1112	92-93	0.17138591373414158
1112	94-95	0.04416293541560279
1112	96-97	0.30799494487335366
1112	98-99	0.33356391119404805
1112	100-101	0.48535202423831336
1113	1	-0.20083072073772001
1113	2	-0.36710195832667836
1113	3	-0.23520724377070934
1113	4	-0.29403013070219686
1113	5	-0.2779551007480663
1113	6	-0.3717128502311198
1113	7	-0.476391863986386
1113	8	-0.4584646017419516
1113	9	-0.32545895239137224
1113	10-11	-0.39771470168701484
1113	12-13	-0.4288848588167298
1113	14-15	-0.47662156347892903
1113	16-17	-0.40725842682078195
1113	18-19	-0.2963192757324862
1113	20-21	-0.515272453540895
1113	22-23	-0.4469622104307831
1113	24-25	-0.4773709336288121
1113	26-27	-0.4329023927790203
1113	28-29	-0.4998640172654234
1113	30-31	-0.5356396585279768
1113	32-33	-0.5849415768797286
1113	34-35	-0.5838487944748465
1113	36-37	-0.6482079345151703
1113	38-39	-0.5244507957730136
1113	40-41	-0.5342227624175351
1113	42-43	-0.5338368436573475
1113	44-45	-0.5397071144445178
1113	46-47	-0.4595825679289618
1113	48-49	-0.45831549520821824
1113	50-51	-0.5020083830447462
1113	52-53	-0.45806981273061353
1113	54-55	-0.3848262047092348
1113	56-57	-0.5398500140800948
1113	58-59	-0.5415036132247408
