##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	mother_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1776099
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	68-69	0.6649695592790437
1109	70-71	0.7163914447667636
1109	72-73	0.755593265830214
1109	74-75	0.7459277109677416
1109	76-77	0.575102986724886
1109	78-79	0.5188237159667253
1109	80-81	0.5790633188257672
1109	82-83	0.5905869330335562
1109	84-85	0.648557086875563
1109	86-87	0.6870137310433009
1109	88-89	0.6569381960790963
1109	90-91	0.7270561687061132
1109	92-93	0.9232371062963907
1109	94-95	0.9621338200034373
1109	96-97	1.0763122917551264
1109	98-99	1.211605121089253
1109	100-101	1.1823898414628715
1110	1	0.05242267705531489
1110	2	0.14817350177867894
1110	3	0.07839997858797432
1110	4	0.026443397716946038
1110	5	0.08784153419031782
1110	6	0.12465083079062111
1110	7	0.20442410450048243
1110	8	0.24767076316997816
1110	9	0.1806402846327515
1110	10-11	0.05269031337706309
1110	12-13	0.22087777246313323
1110	14-15	0.2776198923654576
1110	16-17	0.26322677310422904
1110	18-19	0.28058985946042014
1110	20-21	0.3155118718497789
1110	22-23	0.39648576760873766
1110	24-25	0.2259363399704597
1110	26-27	0.33346531640445676
1110	28-29	0.3695512157569354
1110	30-31	0.4091154409335118
1110	32-33	0.26820601570599223
1110	34-35	0.6473851375786843
1110	36-37	0.41204586097957474
1110	38-39	0.4158807792956445
1110	40-41	0.4659274903733035
1110	42-43	0.2983058463803161
1110	44-45	0.37216690088064297
1110	46-47	0.3757350309602998
1110	48-49	0.493816798575331
1110	50-51	0.5582396343186105
1110	52-53	0.39241445311912315
1110	54-55	0.3780633665638078
1110	56-57	0.4499892802600627
1110	58-59	0.4920969349544819
1110	60-61	0.4196027401161473
1110	62-63	0.6746688042184843
1110	64-65	0.45500026671477656
1110	66-67	0.5472528803129961
1110	68-69	0.4879958367665225
1110	70-71	0.6871741544879129
1110	72-73	0.7054502410534838
1110	74-75	0.5421071187636599
1110	76-77	0.4720631765448289
1110	78-79	0.518863175538776
1110	80-81	0.5644155375534154
1110	82-83	0.5366949901606688
1110	84-85	0.5107975108136813
1110	86-87	0.6796332385619692
1110	88-89	0.7158961011251321
1110	90-91	0.7267055607052626
1110	92-93	0.723397402721865
1110	94-95	0.886355528460598
1110	96-97	0.8426540530492979
1110	98-99	0.9630111109229134
1110	100-101	1.1370981446624597
1111	1	-0.01284446144487461
1111	2	0.055044442575010066
1111	3	0.10799209944297417
1111	4	-0.07627428567973737
1111	5	-0.023572477063751762
1111	6	0.023551972386009368
1111	7	0.03397866861566712
1111	8	0.08728276319587991
1111	9	0.03599891912149644
1111	10-11	-0.05155165563214581
1111	12-13	0.007490737308728512
1111	14-15	-0.08633858801113803
1111	16-17	0.07929846762547754
1111	18-19	-0.014146369195373154
1111	20-21	-0.016135509215146726
1111	22-23	0.05787290636794751
1111	24-25	-0.04259823489372394
1111	26-27	0.07029293744400178
1111	28-29	-0.040207708825242605
1111	30-31	-0.08368208291178547
1111	32-33	0.004734477886998434
1111	34-35	0.19478562840642155
1111	36-37	0.04294145971818608
1111	38-39	0.20322351044766762
1111	40-41	0.03927321311391552
1111	42-43	0.0661974239576466
1111	44-45	0.14293610176387261
1111	46-47	0.25084721553225364
1111	48-49	0.07058277475917407
1111	50-51	0.2555776385016557
1111	52-53	0.11951164089634148
1111	54-55	0.2627324463589318
1111	56-57	0.20444849558321465
1111	58-59	0.12809312747810253
1111	60-61	0.10372789471394128
1111	62-63	0.28781301562407435
1111	64-65	0.24535142223205497
1111	66-67	0.22941213384041248
1111	68-69	0.19070510227324178
1111	70-71	0.20101834582008138
1111	72-73	0.15290577193095345
1111	74-75	0.22688174594825483
1111	76-77	0.12436741203854496
1111	78-79	0.04758890125801685
1111	80-81	0.05846862206254855
1111	82-83	0.04720634459916084
1111	84-85	0.04735899702453139
1111	86-87	0.083094933925004
1111	88-89	0.04890588530339102
1111	90-91	0.06699422957785117
1111	92-93	0.1884838803529405
1111	94-95	0.37331556938448784
1111	96-97	0.4736862806172404
1111	98-99	0.5793029656430839
1111	100-101	0.6680779223006574
1112	1	-0.01647426858505341
1112	2	-0.09805210983554957
1112	3	0.15080968523714233
1112	4	0.029306322682366215
1112	5	-0.11397644399914952
1112	6	0.0513636501414112
1112	7	0.044245640509736006
1112	8	0.05705861501256493
1112	9	-0.10516620226764672
1112	10-11	0.08692677556025075
1112	12-13	0.10869914178097417
1112	14-15	0.09358658533811592
1112	16-17	0.06083527228249608
1112	18-19	-0.017503998221577888
1112	20-21	-0.0845993425752809
1112	22-23	0.1443169560924531
1112	24-25	0.11898101066375943
1112	26-27	0.015873903095709352
1112	28-29	0.20564198964785163
1112	30-31	0.12118624310987514
1112	32-33	0.1233321672441079
1112	34-35	0.11146326896797731
1112	36-37	0.0025981044115397367
1112	38-39	0.1573306820155871
1112	40-41	0.22574444236879287
1112	42-43	-0.04945658189679847
1112	44-45	0.17890865681837198
1112	46-47	0.05016300594617462
1112	48-49	0.08732026132891235
1112	50-51	0.13369888217571457
1112	52-53	0.16891330841795593
1112	54-55	0.056273543595295905
1112	56-57	0.28301162993175666
1112	58-59	0.14018610444058055
1112	60-61	0.19093207806474766
1112	62-63	0.26123347657870255
1112	64-65	0.011219419036869738
1112	66-67	0.18784301999518505
1112	68-69	0.197164515450595
1112	70-71	0.15884260527358407
1112	72-73	0.1405094816178405
1112	74-75	0.17159105257675122
1112	76-77	0.03401091357871877
1112	78-79	0.19404803370782275
1112	80-81	0.3004548715170472
1112	82-83	0.2438452702803744
1112	84-85	0.18036643120029794
1112	86-87	-0.0015943134444498241
1112	88-89	0.3014990421866983
1112	90-91	0.25367766333508257
1112	92-93	0.3172829534416337
1112	94-95	0.37513914998774567
1112	96-97	0.46783604620974373
1112	98-99	0.5878571167102322
1112	100-101	0.8046494478506929
1113	1	-0.14879833906809736
1113	2	-0.07570522045159578
